tick,mode,cpu_now,cpu_pred,decision_cpu,prediction_used,confidence,forecast_error,frame_age_ms,mem,thermal,directive,run,sleep,migrate,throttle,yield,eligible_workers,fallback_workers,S1,S2,S3,S4,Q,jitter_sigma,switch_penalty,consensus_blend,next_jitter_sigma,next_switch_penalty,next_consensus_blend,controller_updated,controller_step,controller_reason,controller_beta,jitter_saturated,switch_saturated,consensus_saturated,consensus_applied,rejected_frames,missed_deadlines,metrics_schema,S3_global,S3_conditioned,S2_selected,S2_effective,action_attempt_count,effective_action_success_count,action_error_count,migration_attempt_count,migration_valid_requested_cpu_count,migration_affinity_success_count,migration_observed_success_count,migration_observed_success_fraction,sleep_attempt_count,sleep_effective_success_count,sleep_effectiveness_fraction,requested_sleep_ns_total,observed_sleep_ns_total,yield_attempt_count,yield_call_success_count,yield_call_success_fraction,throttle_attempt_count,throttle_operation_success_count,throttle_operation_success_fraction,fallback_fraction,fallback_reason,S4_burst,change_fraction,dominant_transition_fraction,justified_change_fraction,oscillation_penalty,dominant_old_action,dominant_new_action,changed_eligible_workers,justified_changed_workers,dominant_transition_count,rolling_window_burst_count,rolling_window_oscillation_count,current_directive_valid,previous_directive_valid,directive_transition_valid,large_burst_event,repeated_oscillation_event,controller_state,previous_state,transition_reason,state_residence_time,valid_control_history_count,invalid_frame_fault_count,saturation_bitmask,saturation_direction,saturation_persistence,oscillation_score,oscillation_event,rollback_event,rollback_reason,recovery_progress,last_known_good_available,requested_jitter,applied_jitter,requested_switch,applied_switch,requested_consensus,applied_consensus,update_accepted,update_suppressed,suppression_reason,policy_mode,policy_schema_version,policy_generation,policy_update_allowed,policy_update_applied,policy_update_suppression_reason,policy_exploration_enabled,policy_train_update_count,policy_adapt_update_count,policy_load_status,policy_save_status,policy_digest_prefix,policy_format_version,coordination_semantics_version
21,orchestra,0.36486486,0.40906444,0.40906444,1,0.80063964,0.10045358,49.86805200,0.48339858,0.35866070,RUN,3,1,0,0,0,4,0,0.53571198,0.75000000,0.65060153,0.50000000,0.60126985,0.20000000,0.00000000,0.00000000,0.20000000,0.00000000,0.00000000,0,0,NONE,0.00000000,0,0,0,0,4,0,orchestra.paper_cpu.metrics/v7,0.65060153,0.65060153,0.75000000,1.00000000,4,4,0,0,0,0,0,1.00000000,1,1,1.00000000,35000000,35069557,0,0,1.00000000,0,0,1.00000000,0.00000000,NONE,0.93333333,0.50000000,0.50000000,0.00000000,0.00000000,2,0,2,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,0,1,0,0,0,0.00000000,0,0,NONE,0.00000000,0,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,TRAIN,1,0,0,0,FRAME_INVALID,1,0,0,SKIP,OK,0000000000000000,1,7
22,orchestra,0.44303797,0.42808962,0.42808962,1,0.97488888,0.03397354,49.80538400,0.48334465,0.36287957,RUN,2,0,0,0,2,4,0,0.85101466,0.50000000,0.70338363,0.25000000,0.52300980,0.20000000,0.00000000,0.00000000,0.20000000,0.00000000,0.00000000,0,0,NONE,0.00000000,0,0,0,0,4,0,orchestra.paper_cpu.metrics/v7,0.56932344,0.70338363,0.50000000,1.00000000,4,4,0,0,0,0,0,1.00000000,0,0,1.00000000,0,0,2,2,1.00000000,0,0,1.00000000,0.00000000,NONE,0.73333333,0.75000000,0.66666667,0.00000000,0.00000000,0,4,3,0,2,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,0,1,0,0,0,0.00000000,0,0,NONE,0.00000000,0,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,TRAIN,1,0,0,0,FRAME_INVALID,1,0,0,SKIP,OK,0000000000000000,1,7
23,orchestra,0.41463415,0.42055455,0.42055455,1,0.99601868,0.01345547,49.78419400,0.48333689,0.36546729,RUN,2,0,1,1,0,4,0,0.94382817,0.50000000,0.56932344,0.25000000,0.50908524,0.20000000,0.00000000,0.00000000,0.20000000,0.00000000,0.00000000,0,0,NONE,0.00000000,0,0,0,0,4,0,orchestra.paper_cpu.metrics/v7,0.35398516,0.56932344,0.50000000,1.00000000,4,4,0,1,1,1,1,1.00000000,0,0,1.00000000,0,0,0,0,1.00000000,1,1,1.00000000,0.00000000,NONE,0.86666667,0.75000000,0.33333333,0.00000000,0.00000000,0,3,3,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,0,1,0,0,0,0.00000000,0,0,NONE,0.00000000,0,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,TRAIN,1,0,0,0,FRAME_INVALID,1,0,0,SKIP,OK,0000000000000000,1,7
24,orchestra,0.42682927,0.42406839,0.42406839,1,0.99913285,0.00627471,49.80479400,0.48333689,0.36853539,RUN,2,1,0,0,1,4,0,0.97436784,0.50000000,0.48804535,0.25000000,0.49376839,0.20000000,0.00000000,0.00000000,0.20000000,0.00000000,0.00000000,0,0,NONE,0.00000000,0,0,0,0,4,0,orchestra.paper_cpu.metrics/v7,0.35398516,0.48804535,0.50000000,1.00000000,4,4,0,0,0,0,0,1.00000000,1,1,1.00000000,35000000,35076003,1,1,1.00000000,0,0,1.00000000,0.00000000,NONE,0.86666667,0.75000000,0.33333333,0.00000000,0.00000000,0,4,3,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,0,1,0,0,0,0.00000000,0,0,NONE,0.00000000,0,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,TRAIN,1,0,0,0,FRAME_INVALID,1,0,0,SKIP,OK,0000000000000000,1,7
25,orchestra,0.39743590,0.40915420,0.40915420,1,0.98449293,0.02663250,49.76008600,0.48316365,0.36998042,RUN,2,1,0,1,0,4,0,0.88500804,0.50000000,0.48804535,0.50000000,0.57324048,0.20000000,0.00000000,0.00000000,0.20000000,0.00000000,0.00000000,0,0,NONE,0.00000000,0,0,0,0,4,0,orchestra.paper_cpu.metrics/v7,0.35398516,0.48804535,0.50000000,1.00000000,4,4,0,0,0,0,0,1.00000000,1,1,1.00000000,35000000,35110030,0,0,1.00000000,1,1,1.00000000,0.00000000,NONE,0.93333333,0.50000000,0.50000000,0.00000000,0.00000000,1,3,2,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,0,1,0,0,0,0.00000000,0,0,NONE,0.00000000,0,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,TRAIN,1,0,0,0,FRAME_INVALID,1,0,0,SKIP,OK,0000000000000000,1,7
26,orchestra,0.42105263,0.41581732,0.41581732,1,0.99688543,0.01189844,49.82606700,0.48294793,0.37253403,RUN,3,0,0,1,0,4,0,0.95055128,0.75000000,1.00000000,0.25000000,0.64974688,0.20000000,0.00000000,0.00000000,0.20000000,0.00000000,0.00000000,0,0,NONE,0.00000000,0,0,0,0,4,0,orchestra.paper_cpu.metrics/v7,0.65060153,1.00000000,0.75000000,1.00000000,4,4,0,0,0,0,0,1.00000000,0,0,1.00000000,0,0,0,0,1.00000000,1,1,1.00000000,0.00000000,NONE,0.86666667,0.75000000,0.33333333,0.00000000,0.00000000,0,3,3,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,0,1,0,0,0,0.00000000,0,0,NONE,0.00000000,0,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,TRAIN,1,0,0,0,FRAME_INVALID,1,0,0,SKIP,OK,0000000000000000,1,7
27,orchestra,0.43902439,0.42881328,0.42881328,1,0.98820327,0.02320707,49.78420100,0.48294313,0.37585855,RUN,3,0,0,0,1,4,0,0.90059903,0.75000000,1.00000000,0.75000000,0.84365231,0.20000000,0.00000000,0.00000000,0.20000000,0.00000000,0.00000000,0,0,NONE,0.00000000,0,0,0,0,4,0,orchestra.paper_cpu.metrics/v7,0.65060153,1.00000000,0.75000000,1.00000000,4,4,0,0,0,0,0,1.00000000,0,0,1.00000000,0,0,1,1,1.00000000,0,0,1.00000000,0.00000000,NONE,1.00000000,0.25000000,1.00000000,0.00000000,0.00000000,3,4,1,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,0,1,0,0,0,0.00000000,0,0,NONE,0.00000000,0,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,TRAIN,1,0,0,0,FRAME_INVALID,1,0,0,SKIP,OK,0000000000000000,1,7
28,orchestra,0.50632911,0.47222215,0.47222215,1,0.87599370,0.07751583,49.84084600,0.48294313,0.38238208,RUN,3,0,0,1,0,4,0,0.64245422,0.75000000,1.00000000,0.50000000,0.70059715,0.20000000,0.00000000,0.00000000,0.20000000,0.00000000,0.00000000,0,0,NONE,0.00000000,0,0,0,0,4,0,orchestra.paper_cpu.metrics/v7,0.65060153,1.00000000,0.75000000,1.00000000,4,4,0,0,0,0,0,1.00000000,0,0,1.00000000,0,0,0,0,1.00000000,1,1,1.00000000,0.00000000,NONE,0.93333333,0.50000000,0.50000000,0.00000000,0.00000000,0,3,2,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,0,1,0,0,0,0.00000000,0,0,NONE,0.00000000,0,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,TRAIN,1,0,0,0,FRAME_INVALID,1,0,0,SKIP,OK,0000000000000000,1,7
29,orchestra,0.46835443,0.47005623,0.47005623,1,0.99967044,0.00386772,49.83181600,0.48293537,0.38668069,RUN,4,0,0,0,0,4,0,0.98432369,1.00000000,1.00000000,0.75000000,0.92693611,0.20000000,0.00000000,0.00000000,0.20000000,0.00000000,0.00000000,0,0,NONE,0.00000000,0,0,0,0,4,0,orchestra.paper_cpu.metrics/v7,1.00000000,1.00000000,1.00000000,1.00000000,4,4,0,0,0,0,0,1.00000000,0,0,1.00000000,0,0,0,0,1.00000000,0,0,1.00000000,0.00000000,NONE,1.00000000,0.25000000,1.00000000,0.00000000,0.00000000,3,0,1,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,0,1,0,0,0,0.00000000,0,0,NONE,0.00000000,0,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,TRAIN,1,0,0,0,FRAME_INVALID,1,0,0,SKIP,OK,0000000000000000,1,7
30,orchestra,0.56790123,0.52484943,0.52484943,1,0.80981729,0.09784501,49.74106900,0.48293537,0.39574172,RUN,2,1,0,0,1,4,0,0.54753622,0.50000000,0.35398516,0.50000000,0.46917459,0.20000000,0.00000000,0.00000000,0.20000000,0.00000000,0.00000000,0,0,NONE,0.00000000,0,0,0,0,4,0,orchestra.paper_cpu.metrics/v7,0.35398516,0.35398516,0.50000000,1.00000000,4,4,0,0,0,0,0,1.00000000,1,1,1.00000000,35000000,35103744,1,1,1.00000000,0,0,1.00000000,0.00000000,NONE,0.93333333,0.50000000,0.50000000,0.00000000,0.00000000,0,1,2,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,0,1,0,0,0,0.00000000,0,0,NONE,0.00000000,0,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,TRAIN,1,0,0,0,FRAME_INVALID,1,0,0,SKIP,OK,0000000000000000,1,7
